"","Location","Country","gender","type_past","percent_past"
"2789","Ontario","Canada","Male","total_research",100
"2790","New Brunswick","Canada","Male","total_research",100
"2791","Ontario","Canada","Male","total_research",100
"2792","Quebec","Canada","Male","total_research",100
"2793","Quebec","Canada","Male","total_research",100
"2794","Quebec","Canada","Female","total_research",100
"2795","British Columbia","Canada","Male","total_research",100
"2796","Quebec","Canada","Male","total_research",100
"2797","Saskatchewan","Canada","Female","total_research",100
"2798","Quebec","Canada","Male","total_research",100
"2799","Quebec","Canada","Male","total_research",90
"2800","Ontario","Canada","Male","total_research",100
"2801","Massachusetts","USA","Male","total_research",100
"2802","Ontario","Canada","Male","total_research",100
"2803","Nova Scotia","Canada","Male","total_research",100
"2804","Ontario","Canada","Female","total_research",100
"2805","Saskatchewan","Canada","Male","total_research",100
"2806","Quebec","Canada","Female","total_research",100
"2807","Quebec","Canada","Female","total_research",100
"2808","Poland","Poland","Male","total_research",100
"2809","Quebec","Canada","Male","total_research",100
"2810","New Brunswick","Canada","Other","total_research",100
"2811","New Brunswick","Canada","Male","total_research",100
"2812","Quebec","Canada","Male","total_research",100
"2813","Tanzania","Tanzania","Male","total_research",100
"2814","Nova Scotia","Canada","Male","total_research",100
"2815","Quebec","Canada","Male","total_research",100
"2816","British Columbia","Canada","Male","total_research",100
"2817","Quebec","Canada","Female","total_research",100
"2818","Ontario","Canada","Male","total_research",100
"2819","British Columbia","Canada","Male","total_research",100
"2820","Ontario","Canada","Male","total_research",100
"2821","Quebec","Canada","Male","total_research",100
"2822","Germany","Germany","Male","total_research",100
"2823","Italy","Italy","Female","total_research",100
"2824","","","Male","total_research",90
"2825","Quebec","Canada","Male","total_research",100
"2826","Ontario","Canada","Male","total_research",100
"2827","Nova Scotia","Canada","Male","total_research",100
"2828","Ontario","Canada","Male","total_research",100
"2829","California","USA","Male","total_research",100
"2830","Ontario","Canada","Male","total_research",100
"2831","Ontario","Canada","Female","total_research",100
"2832","Nova Scotia","Canada","Female","total_research",100
"2833","Ontario","Canada","Female","total_research",100
"2834","Nova Scotia","Canada","Male","total_research",100
"2835","Ontario","Canada","Female","total_research",100
"2836","New Mexico","USA","Female","total_research",100
"2837","New Brunswick","Canada","Male","total_research",100
"2838","Quebec","Canada","Male","total_research",100
"2839","","","Male","total_research",100
"2840","Ontario","Canada","Female","total_research",100
"2841","Ontario","Canada","Male","total_research",100
"2842","Ontario","Canada","Male","total_research",100
"2843","","","Female","total_research",100
"2844","Ontario","Canada","Other","total_research",100
"2845","Sweden","Sweden","Female","total_research",100
"2846","Denmark","Denmark","Male","total_research",100
"2847","Quebec","Canada","Male","total_research",90
"2848","British Columbia","Canada","Female","total_research",100
"2849","Ontario","Canada","Male","total_research",100
"2850","Quebec","Canada","Male","total_research",100
"2851","Ontario","Canada","Male","total_research",100
"2852","Nova Scotia","Canada","Male","total_research",100
"2853","Brazil","Brazil","Male","total_research",100
"2854","Greece","Greece","Male","total_research",100
"2855","Ontario","Canada","Female","total_research",100
"2856","France","France","Male","total_research",100
"2857","Ontario","Canada","Male","total_research",100
"2858","Denmark","Denmark","Male","total_research",100
"2859","","","Male","total_research",100
"2860","Nova Scotia","Canada","Male","total_research",100
"2861","Ontario","Canada","Male","total_research",100
"2862","British Columbia","Canada","Male","total_research",100
"2863","Newfoundland and Labrador","Canada","Male","total_research",100
"2864","Quebec","Canada","Female","total_research",100
"2865","British Columbia","Canada","Female","total_research",100
"2866","Ontario","Canada","Female","total_research",100
"2867","Ontario","Canada","Male","total_research",90
"2868","British Columbia","Canada","Female","total_research",100
"2869","Germany","Germany","Male","total_research",90
"2870","Cameroon","Cameroon","Male","total_research",100
"2871","","","Female","total_research",100
"2872","Netherlands","Netherlands","Male","total_research",100
"2873","Alberta","Canada","Male","total_research",100
"2874","Ontario","Canada","Male","total_research",100
"2875","Ontario","Canada","Male","total_research",100
"2876","British Columbia","Canada","Male","total_research",100
"2877","Alberta","Canada","Male","total_research",100
"2878","Quebec","Canada","","total_research",100
"2879","Chile","Chile","Male","total_research",100
"2880","New Brunswick","Canada","Male","total_research",100
"2881","Ontario","Canada","","total_research",100
"2882","Ontario","Canada","Male","total_research",100
"2883","","","Male","total_research",100
"2884","France","France","Male","total_research",100
"2885","Israel","Israel","Male","total_research",110
"2886","Israel","Israel","Male","total_research",50
"2887","Israel","Israel","Other","total_research",90
"2888","","","Male","total_research",100
"2889","Israel","Israel","Female","total_research",100
"2890","Israel","Israel","Female","total_research",100
"2891","Israel","Israel","Male","total_research",100
"2892","Ontario","Canada","Female","total_research",100
"2893","Nova Scotia","Canada","Male","total_research",100
"2894","Israel","Israel","Male","total_research",100
"2895","","","Female","total_research",100
"2896","Israel","Israel","Male","total_research",100
"2897","","","Male","total_research",90
"2898","Ontario","Canada","Female","total_research",100
"2899","Ontario","Canada","Male","total_research",100
"2900","Nova Scotia","Canada","Male","total_research",90
"2901","Nova Scotia","Canada","Male","total_research",100
"2902","New Brunswick","Canada","Female","total_research",100
"2903","Ontario","Canada","Male","total_research",100
"2904","Ontario","Canada","Male","total_research",100
"2905","Israel","Israel","Female","total_research",230
"2906","Nova Scotia","Canada","Male","total_research",100
"2907","Ontario","Canada","Female","total_research",100
"2908","Ontario","Canada","Male","total_research",100
"2909","Ontario","Canada","Other","total_research",100
"2910","Ontario","Canada","Male","total_research",100
"2911","British Columbia","Canada","Male","total_research",100
"2912","Ontario","Canada","Female","total_research",100
"2913","Ontario","Canada","Male","total_research",100
"2914","","","Male","total_research",100
"2915","Ontario","Canada","Female","total_research",100
"2916","Manitoba","Canada","Male","total_research",100
"2917","British Columbia","Canada","Male","total_research",100
"2918","Alberta","Canada","Male","total_research",100
"2919","Ontario","Canada","Female","total_research",100
"2920","Ontario","Canada","Male","total_research",100
"2921","Quebec","Canada","Female","total_research",100
"2922","Ontario","Canada","Male","total_research",100
"2923","Alberta","Canada","Male","total_research",100
"2924","Quebec","Canada","Male","total_research",100
"2925","","","Male","total_research",100
"2926","British Columbia","Canada","Female","total_research",100
"2927","","","Male","total_research",100
"2928","Germany","Germany","Male","total_research",100
"2929","Ontario","Canada","Male","total_research",100
"2930","Ontario","Canada","Male","total_research",100
"2931","Alberta","Canada","Male","total_research",100
"2932","","","Male","total_research",100
"2933","Quebec","Canada","Male","total_research",100
"2934","Nova Scotia","Canada","Male","total_research",100
"2935","Quebec","Canada","Female","total_research",100
"2936","Newfoundland and Labrador","Canada","Male","total_research",100
"2937","Ontario","Canada","Male","total_research",100
"2938","Quebec","Canada","Male","total_research",100
"2939","British Columbia","Canada","Male","total_research",100
"2940","Nova Scotia","Canada","Male","total_research",100
"2941","","","Male","total_research",100
"2942","Nova Scotia","Canada","Male","total_research",100
"2943","British Columbia","Canada","Male","total_research",100
"2944","Newfoundland and Labrador","Canada","Female","total_research",100
"2945","Ontario","Canada","Male","total_research",100
"2946","Ontario","Canada","Female","total_research",100
"2947","Ontario","Canada","Male","total_research",100
"2948","Quebec","Canada","Male","total_research",100
"2949","Ontario","Canada","Male","total_research",100
"2950","Ontario","Canada","Female","total_research",100
"2951","Ontario","Canada","Male","total_research",100
"2952","British Columbia","Canada","Male","total_research",100
"2953","Saskatchewan","Canada","Male","total_research",100
"2954","Alberta","Canada","Male","total_research",100
"2955","Manitoba","Canada","Female","total_research",100
"2956","Nova Scotia","Canada","Male","total_research",100
"2957","Ontario","Canada","Male","total_research",100
"2958","British Columbia","Canada","Male","total_research",100
"2959","Newfoundland and Labrador","Canada","Male","total_research",100
"2960","","","Female","total_research",100
"2961","Manitoba","Canada","Female","total_research",100
"2962","Alberta","Canada","Male","total_research",100
"2963","Ontario","Canada","Male","total_research",100
"2964","British Columbia","Canada","Male","total_research",90
"2965","British Columbia","Canada","Female","total_research",100
"2966","Ontario","Canada","Male","total_research",100
"2967","","","Male","total_research",100
"2968","Washington","USA","Male","total_research",100
"2969","United Kingdom","United Kingdom","Male","total_research",100
"2970","","","Female","total_research",100
"2971","British Columbia","Canada","Female","total_research",100
"2972","British Columbia","Canada","Male","total_research",100
"2973","Ontario","Canada","Male","total_research",100
"2974","","","","total_research",100
"2975","British Columbia","Canada","Male","total_research",100
"2976","Ontario","Canada","Male","total_research",100
"2977","Michigan","USA","Male","total_research",100
"2978","Nova Scotia","Canada","Female","total_research",100
"2979","New Brunswick","Canada","Female","total_research",100
"2980","British Columbia","Canada","Male","total_research",100
"2981","Newfoundland and Labrador","Canada","Male","total_research",100
"2982","","","Male","total_research",100
"2983","Ontario","Canada","Male","total_research",100
"2984","Ontario","Canada","Female","total_research",100
